Date,Conference,Game_Notes,Home_Team,Home_Team_Link,Home_Score,Away_Team,Away_Team_Link,Away_Score,OT,Box_Link,Metrics_Link,Day
2013-11-23,Hockey East,,Merrimack,/reports/team/Merrimack/29,0,Northeastern,/reports/team/Northeastern/41,2,,/box/final/20131123/mer/noe/,/box/metrics.php?gd=3228,Saturday
2013-11-23,Hockey East,,Boston College,/reports/team/Boston-College/9,1,Maine,/reports/team/Maine/25,5,,/box/final/20131123/bc_/mne/,/box/metrics.php?gd=3226,Saturday
2013-11-23,ECAC,,Yale,/reports/team/Yale/59,1,Cornell,/reports/team/Cornell/18,2,,/box/final/20131123/yal/cor/,/box/metrics.php?gd=3224,Saturday
2013-11-23,ECAC,,Brown,/reports/team/Brown/12,1,Colgate,/reports/team/Colgate/15,3,,/box/final/20131123/brn/clg/,/box/metrics.php?gd=3223,Saturday
2013-11-23,ECAC,,Princeton,/reports/team/Princeton/45,4,Quinnipiac,/reports/team/Quinnipiac/47,3,,/box/final/20131123/prn/qui/,/box/metrics.php?gd=3225,Saturday
2013-11-23,Non-Conference,,North Dakota,/reports/team/North-Dakota/40,3,Boston University,/reports/team/Boston-University/10,3,ot,/box/final/20131123/ndk/bu_/,/box/metrics.php?gd=3230,Saturday
2013-11-23,Non-Conference,,Rensselaer,/reports/team/Rensselaer/48,5,Mercyhurst,/reports/team/Mercyhurst/28,2,,/box/final/20131123/ren/mrc/,/box/metrics.php?gd=3232,Saturday
2013-11-23,Non-Conference,,Michigan State,/reports/team/Michigan-State/32,1,Western Michigan,/reports/team/Western-Michigan/57,4,,/box/final/20131123/msu/wmu/,/box/metrics.php?gd=3235,Saturday
2013-11-23,Non-Conference,,St. Lawrence,/reports/team/St-Lawrence/53,4,RIT,/reports/team/RIT/49,6,,/box/final/20131123/stl/rit/,/box/metrics.php?gd=3234,Saturday
2013-11-23,Non-Conference,,Air Force,/reports/team/Air-Force/1,1,Denver,/reports/team/Denver/20,3,,/box/final/20131123/afa/den/,/box/metrics.php?gd=3231,Saturday
2013-11-23,WCHA,,Alabama-Huntsville,/reports/team/Alabama-Huntsville/2,0,Northern Michigan,/reports/team/Northern-Michigan/42,4,,/box/final/20131123/alh/nmu/,/box/metrics.php?gd=3242,Saturday
2013-11-23,WCHA,,Alaska,/reports/team/Alaska/4,3,Ferris State,/reports/team/Ferris-State/21,4,,/box/final/20131123/akf/fsu/,/box/metrics.php?gd=3241,Saturday
2013-11-23,WCHA,,Minnesota State,/reports/team/Minnesota-State/35,3,Bowling Green,/reports/team/Bowling-Green/11,2,ot,/box/final/20131123/mns/bgs/,/box/metrics.php?gd=3240,Saturday
2013-11-23,WCHA,,Lake Superior,/reports/team/Lake-Superior/24,1,Bemidji State,/reports/team/Bemidji-State/7,2,ot,/box/final/20131123/lss/bmj/,/box/metrics.php?gd=3239,Saturday
2013-11-23,WCHA,,Michigan Tech,/reports/team/Michigan-Tech/33,2,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,2,ot,/box/final/20131123/mtu/aka/,/box/metrics.php?gd=3238,Saturday
2013-11-23,NCHC,,Colorado College,/reports/team/Colorado-College/16,2,St. Cloud State,/reports/team/St-Cloud-State/52,6,,/box/final/20131123/cc_/stc/,/box/metrics.php?gd=3237,Saturday
2013-11-23,NCHC,,Miami,/reports/team/Miami/30,1,Nebraska-Omaha,/reports/team/Nebraska-Omaha/37,3,,/box/final/20131123/mia/uno/,/box/metrics.php?gd=3236,Saturday
2013-11-24,Hockey East,,Massachusetts,/reports/team/Massachusetts/27,0,Vermont,/reports/team/Vermont/55,2,,/box/final/20131124/uma/ver/,/box/metrics.php?gd=3243,Sunday
2013-11-24,Non-Conference,,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,6,Minnesota,/reports/team/Minnesota/34,2,,/box/final/20131124/mnd/min/,/box/metrics.php?gd=3233,Sunday
2013-11-26,Non-Conference,,Harvard,/reports/team/Harvard/22,6,New Hampshire,/reports/team/New-Hampshire/38,3,,/box/final/20131126/har/unh/,/box/metrics.php?gd=3246,Tuesday
2013-11-26,Non-Conference,,Niagara,/reports/team/Niagara/39,2,Cornell,/reports/team/Cornell/18,4,,/box/final/20131126/nia/cor/,/box/metrics.php?gd=3245,Tuesday
2013-11-26,Atlantic Hockey,,Army,/reports/team/Army/6,4,American Int'l,/reports/team/American-Intl/5,3,ot,/box/final/20131126/arm/aic/,/box/metrics.php?gd=3244,Tuesday
2013-11-27,Non-Conference,,Providence,/reports/team/Providence/46,3,Quinnipiac,/reports/team/Quinnipiac/47,3,ot,/box/final/20131127/prv/qui/,/box/metrics.php?gd=3247,Wednesday
2013-11-29,Non-Conference,,Holy Cross,/reports/team/Holy-Cross/23,5,Boston College,/reports/team/Boston-College/9,4,,/box/final/20131129/hcr/bc_/,/box/metrics.php?gd=3255,Friday
2013-11-29,Non-Conference,,Princeton,/reports/team/Princeton/45,1,Michigan State,/reports/team/Michigan-State/32,4,,/box/final/20131129/prn/msu/,/box/metrics.php?gd=3257,Friday
2013-11-29,Non-Conference,,Maine,/reports/team/Maine/25,2,Vermont,/reports/team/Vermont/55,3,,/box/final/20131129/mne/ver/,/box/metrics.php?gd=3261,Friday
2013-11-29,Non-Conference,,St. Lawrence,/reports/team/St-Lawrence/53,5,North Dakota,/reports/team/North-Dakota/40,2,,/box/final/20131129/stl/ndk/,/box/metrics.php?gd=3258,Friday
2013-11-29,Non-Conference,,Miami,/reports/team/Miami/30,4,Bemidji State,/reports/team/Bemidji-State/7,4,ot,/box/final/20131129/mia/bmj/,/box/metrics.php?gd=3254,Friday
2013-11-29,Non-Conference,,New Hampshire,/reports/team/New-Hampshire/38,6,Colorado College,/reports/team/Colorado-College/16,2,,/box/final/20131129/unh/cc_/,/box/metrics.php?gd=3256,Friday
2013-11-29,Atlantic Hockey,,RIT,/reports/team/RIT/49,5,Sacred Heart,/reports/team/Sacred-Heart/51,2,,/box/final/20131129/rit/sac/,/box/metrics.php?gd=3251,Friday
2013-11-29,Atlantic Hockey,,Connecticut,/reports/team/Connecticut/17,1,Canisius,/reports/team/Canisius/13,3,,/box/final/20131129/con/cns/,/box/metrics.php?gd=3250,Friday
2013-11-29,Atlantic Hockey,,Mercyhurst,/reports/team/Mercyhurst/28,6,American Int'l,/reports/team/American-Intl/5,3,,/box/final/20131129/mrc/aic/,/box/metrics.php?gd=3249,Friday
2013-11-29,Atlantic Hockey,,Bentley,/reports/team/Bentley/8,4,Air Force,/reports/team/Air-Force/1,2,,/box/final/20131129/ben/afa/,/box/metrics.php?gd=3248,Friday
2013-11-29,"Shillelagh Tournament (at Compton Family Ice Arena, Notre Dame, Ind.)","(NU wins SO, 1-0)",Northeastern,/reports/team/Northeastern/41,1,Western Michigan,/reports/team/Western-Michigan/57,1,ot,/box/final/20131129/noe/wmu/,/box/metrics.php?gd=3259,Friday
2013-11-29,"Shillelagh Tournament (at Compton Family Ice Arena, Notre Dame, Ind.)",,Alabama-Huntsville,/reports/team/Alabama-Huntsville/2,2,Notre Dame,/reports/team/Notre-Dame/43,5,,/box/final/20131129/alh/ndm/,/box/metrics.php?gd=3260,Friday
2013-11-29,Big Ten,,Wisconsin,/reports/team/Wisconsin/58,1,Minnesota,/reports/team/Minnesota/34,4,,/box/final/20131129/wis/min/,/box/metrics.php?gd=3253,Friday
2013-11-29,Big Ten,,Ohio State,/reports/team/Ohio-State/44,3,Michigan,/reports/team/Michigan/31,4,ot,/box/final/20131129/osu/mic/,/box/metrics.php?gd=3252,Friday
2013-11-29,WCHA,,Ferris State,/reports/team/Ferris-State/21,4,Northern Michigan,/reports/team/Northern-Michigan/42,1,,/box/final/20131129/fsu/nmu/,/box/metrics.php?gd=3265,Friday
2013-11-29,WCHA,,Bowling Green,/reports/team/Bowling-Green/11,3,Lake Superior,/reports/team/Lake-Superior/24,4,,/box/final/20131129/bgs/lss/,/box/metrics.php?gd=3263,Friday
2013-11-29,WCHA,,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,2,Minnesota State,/reports/team/Minnesota-State/35,3,,/box/final/20131129/aka/mns/,/box/metrics.php?gd=3264,Friday
2013-11-29,WCHA,,Michigan Tech,/reports/team/Michigan-Tech/33,3,Alaska,/reports/team/Alaska/4,2,,/box/final/20131129/mtu/akf/,/box/metrics.php?gd=3262,Friday
2013-11-30,Atlantic Hockey,,RIT,/reports/team/RIT/49,4,Sacred Heart,/reports/team/Sacred-Heart/51,0,,/box/final/20131130/rit/sac/,/box/metrics.php?gd=3269,Saturday
2013-11-30,Atlantic Hockey,,Connecticut,/reports/team/Connecticut/17,2,Canisius,/reports/team/Canisius/13,2,ot,/box/final/20131130/con/cns/,/box/metrics.php?gd=3268,Saturday
2013-11-30,Atlantic Hockey,,Mercyhurst,/reports/team/Mercyhurst/28,6,American Int'l,/reports/team/American-Intl/5,1,,/box/final/20131130/mrc/aic/,/box/metrics.php?gd=3267,Saturday
2013-11-30,Atlantic Hockey,,Bentley,/reports/team/Bentley/8,2,Air Force,/reports/team/Air-Force/1,2,ot,/box/final/20131130/ben/afa/,/box/metrics.php?gd=3266,Saturday
2013-11-30,"Shillelagh Tournament (at Compton Family Ice Arena, Notre Dame, Ind.)",,Alabama-Huntsville,/reports/team/Alabama-Huntsville/2,0,Western Michigan,/reports/team/Western-Michigan/57,1,,/box/final/20131130/alh/wmu/,/box/metrics.php?gd=3281,Saturday
2013-11-30,"Shillelagh Tournament (at Compton Family Ice Arena, Notre Dame, Ind.)",,Northeastern,/reports/team/Northeastern/41,3,Notre Dame,/reports/team/Notre-Dame/43,2,,/box/final/20131130/noe/ndm/,/box/metrics.php?gd=3276,Saturday
2013-11-30,Big Ten,,Wisconsin,/reports/team/Wisconsin/58,3,Minnesota,/reports/team/Minnesota/34,4,,/box/final/20131130/wis/min/,/box/metrics.php?gd=3270,Saturday
2013-11-30,ECAC,,Harvard,/reports/team/Harvard/22,1,Dartmouth,/reports/team/Dartmouth/19,2,,/box/final/20131130/har/dar/,/box/metrics.php?gd=3271,Saturday
2013-11-30,Non-Conference,,Massachusetts,/reports/team/Massachusetts/27,1,Quinnipiac,/reports/team/Quinnipiac/47,6,,/box/final/20131130/uma/qui/,/box/metrics.php?gd=3279,Saturday
2013-11-30,Non-Conference,,Brown,/reports/team/Brown/12,2,Providence,/reports/team/Providence/46,3,,/box/final/20131130/brn/prv/,/box/metrics.php?gd=3278,Saturday
2013-11-30,Non-Conference,,Merrimack,/reports/team/Merrimack/29,2,Yale,/reports/team/Yale/59,3,ot,/box/final/20131130/mer/yal/,/box/metrics.php?gd=3282,Saturday
2013-11-30,Non-Conference,,Maine,/reports/team/Maine/25,2,Vermont,/reports/team/Vermont/55,5,,/box/final/20131130/mne/ver/,/box/metrics.php?gd=3280,Saturday
2013-11-30,Non-Conference,,Union,/reports/team/Union/54,4,Penn State,/reports/team/Penn-State/60,3,,/box/final/20131130/uni/psu/,/box/metrics.php?gd=3277,Saturday
2013-11-30,Non-Conference,"New York, NY – Madison Square Garden, New York",Boston University,/reports/team/Boston-University/10,3,Cornell,/reports/team/Cornell/18,2,,/box/final/20131130/bu_/cor/,/box/metrics.php?gd=3274,Saturday
2013-11-30,Non-Conference,,St. Lawrence,/reports/team/St-Lawrence/53,2,North Dakota,/reports/team/North-Dakota/40,3,,/box/final/20131130/stl/ndk/,/box/metrics.php?gd=3275,Saturday
2013-11-30,Non-Conference,,Miami,/reports/team/Miami/30,6,Bemidji State,/reports/team/Bemidji-State/7,3,,/box/final/20131130/mia/bmj/,/box/metrics.php?gd=3272,Saturday
2013-11-30,Non-Conference,,New Hampshire,/reports/team/New-Hampshire/38,3,Colorado College,/reports/team/Colorado-College/16,0,,/box/final/20131130/unh/cc_/,/box/metrics.php?gd=3273,Saturday
2013-11-30,WCHA,,Ferris State,/reports/team/Ferris-State/21,1,Northern Michigan,/reports/team/Northern-Michigan/42,1,ot,/box/final/20131130/fsu/nmu/,/box/metrics.php?gd=3286,Saturday
2013-11-30,WCHA,,Bowling Green,/reports/team/Bowling-Green/11,3,Lake Superior,/reports/team/Lake-Superior/24,4,,/box/final/20131130/bgs/lss/,/box/metrics.php?gd=3284,Saturday
2013-11-30,WCHA,,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,3,Minnesota State,/reports/team/Minnesota-State/35,7,,/box/final/20131130/aka/mns/,/box/metrics.php?gd=3285,Saturday
2013-11-30,WCHA,,Michigan Tech,/reports/team/Michigan-Tech/33,2,Alaska,/reports/team/Alaska/4,1,,/box/final/20131130/mtu/akf/,/box/metrics.php?gd=3283,Saturday
2013-12-01,Non-Conference,,Princeton,/reports/team/Princeton/45,2,Michigan State,/reports/team/Michigan-State/32,8,,/box/final/20131201/prn/msu/,/box/metrics.php?gd=3288,Sunday
2013-12-01,Non-Conference,,Union,/reports/team/Union/54,5,Penn State,/reports/team/Penn-State/60,4,,/box/final/20131201/uni/psu/,/box/metrics.php?gd=3289,Sunday
2013-12-01,Exhibition,,Queen's,,2,Clarkson,/reports/team/Clarkson/14,6,,/box/final/20131201/qen/clk/,,Sunday
2013-12-02,Big Ten,,Michigan,/reports/team/Michigan/31,5,Ohio State,/reports/team/Ohio-State/44,4,,/box/final/20131202/mic/osu/,/box/metrics.php?gd=3290,Monday
2013-12-03,Non-Conference,,American Int'l,/reports/team/American-Intl/5,1,Mass.-Lowell,/reports/team/Mass-Lowell/26,6,,/box/final/20131203/aic/uml/,/box/metrics.php?gd=3291,Tuesday
2013-12-05,Exhibition,,US Under-18,,5,Michigan,/reports/team/Michigan/31,4,ot,/box/final/20131205/u18/mic/,,Thursday
2013-12-06,ECAC,,Princeton,/reports/team/Princeton/45,0,Union,/reports/team/Union/54,3,,/box/final/20131206/prn/uni/,/box/metrics.php?gd=3304,Friday
2013-12-06,ECAC,,Quinnipiac,/reports/team/Quinnipiac/47,3,Rensselaer,/reports/team/Rensselaer/48,3,ot,/box/final/20131206/qui/ren/,/box/metrics.php?gd=3303,Friday
2013-12-06,ECAC,,St. Lawrence,/reports/team/St-Lawrence/53,4,Clarkson,/reports/team/Clarkson/14,5,,/box/final/20131206/stl/clk/,/box/metrics.php?gd=3302,Friday
2013-12-06,ECAC,,Harvard,/reports/team/Harvard/22,1,Brown,/reports/team/Brown/12,2,,/box/final/20131206/har/brn/,/box/metrics.php?gd=3301,Friday
2013-12-06,ECAC,,Dartmouth,/reports/team/Dartmouth/19,4,Yale,/reports/team/Yale/59,1,,/box/final/20131206/dar/yal/,/box/metrics.php?gd=3305,Friday
2013-12-06,Hockey East,,Providence,/reports/team/Providence/46,3,Northeastern,/reports/team/Northeastern/41,3,ot,/box/final/20131206/prv/noe/,/box/metrics.php?gd=3308,Friday
2013-12-06,Hockey East,,Boston University,/reports/team/Boston-University/10,2,Merrimack,/reports/team/Merrimack/29,3,,/box/final/20131206/bu_/mer/,/box/metrics.php?gd=3307,Friday
2013-12-06,Hockey East,,New Hampshire,/reports/team/New-Hampshire/38,2,Boston College,/reports/team/Boston-College/9,6,,/box/final/20131206/unh/bc_/,/box/metrics.php?gd=3306,Friday
2013-12-06,Hockey East,,Massachusetts,/reports/team/Massachusetts/27,3,Notre Dame,/reports/team/Notre-Dame/43,5,,/box/final/20131206/uma/ndm/,/box/metrics.php?gd=3309,Friday
2013-12-06,Atlantic Hockey,,Sacred Heart,/reports/team/Sacred-Heart/51,1,Mercyhurst,/reports/team/Mercyhurst/28,7,,/box/final/20131206/sac/mrc/,/box/metrics.php?gd=3297,Friday
2013-12-06,Atlantic Hockey,,Air Force,/reports/team/Air-Force/1,2,Holy Cross,/reports/team/Holy-Cross/23,2,ot,/box/final/20131206/afa/hcr/,/box/metrics.php?gd=3296,Friday
2013-12-06,Atlantic Hockey,,Niagara,/reports/team/Niagara/39,2,Connecticut,/reports/team/Connecticut/17,3,,/box/final/20131206/nia/con/,/box/metrics.php?gd=3295,Friday
2013-12-06,Atlantic Hockey,,Robert Morris,/reports/team/Robert-Morris/50,1,Bentley,/reports/team/Bentley/8,4,,/box/final/20131206/rmu/ben/,/box/metrics.php?gd=3294,Friday
2013-12-06,Atlantic Hockey,,American Int'l,/reports/team/American-Intl/5,2,RIT,/reports/team/RIT/49,3,,/box/final/20131206/aic/rit/,/box/metrics.php?gd=3298,Friday
2013-12-06,Atlantic Hockey,,Canisius,/reports/team/Canisius/13,8,Army,/reports/team/Army/6,2,,/box/final/20131206/cns/arm/,/box/metrics.php?gd=3293,Friday
2013-12-06,Big Ten,,Minnesota,/reports/team/Minnesota/34,2,Michigan State,/reports/team/Michigan-State/32,2,ot,/box/final/20131206/min/msu/,/box/metrics.php?gd=3299,Friday
2013-12-06,Big Ten,,Penn State,/reports/team/Penn-State/60,1,Wisconsin,/reports/team/Wisconsin/58,7,,/box/final/20131206/psu/wis/,/box/metrics.php?gd=3300,Friday
2013-12-06,WCHA,,Alabama-Huntsville,/reports/team/Alabama-Huntsville/2,0,Bowling Green,/reports/team/Bowling-Green/11,3,,/box/final/20131206/alh/bgs/,/box/metrics.php?gd=3315,Friday
2013-12-06,WCHA,,Bemidji State,/reports/team/Bemidji-State/7,2,Michigan Tech,/reports/team/Michigan-Tech/33,2,ot,/box/final/20131206/bmj/mtu/,/box/metrics.php?gd=3317,Friday
2013-12-06,WCHA,,Ferris State,/reports/team/Ferris-State/21,5,Lake Superior,/reports/team/Lake-Superior/24,3,,/box/final/20131206/fsu/lss/,/box/metrics.php?gd=3316,Friday
2013-12-06,WCHA,,Northern Michigan,/reports/team/Northern-Michigan/42,2,Minnesota State,/reports/team/Minnesota-State/35,3,,/box/final/20131206/nmu/mns/,/box/metrics.php?gd=3318,Friday
2013-12-06,WCHA,,Alaska,/reports/team/Alaska/4,2,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,3,,/box/final/20131206/akf/aka/,/box/metrics.php?gd=3314,Friday
2013-12-06,NCHC,,North Dakota,/reports/team/North-Dakota/40,3,Western Michigan,/reports/team/Western-Michigan/57,2,,/box/final/20131206/ndk/wmu/,/box/metrics.php?gd=3313,Friday
2013-12-06,NCHC,,Denver,/reports/team/Denver/20,3,Miami,/reports/team/Miami/30,1,,/box/final/20131206/den/mia/,/box/metrics.php?gd=3311,Friday
2013-12-06,NCHC,,St. Cloud State,/reports/team/St-Cloud-State/52,4,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,2,,/box/final/20131206/stc/mnd/,/box/metrics.php?gd=3312,Friday
2013-12-06,NCHC,,Nebraska-Omaha,/reports/team/Nebraska-Omaha/37,2,Colorado College,/reports/team/Colorado-College/16,4,,/box/final/20131206/uno/cc_/,/box/metrics.php?gd=3310,Friday
2013-12-07,ECAC,,Princeton,/reports/team/Princeton/45,2,Rensselaer,/reports/team/Rensselaer/48,5,,/box/final/20131207/prn/ren/,/box/metrics.php?gd=3328,Saturday
2013-12-07,ECAC,,Dartmouth,/reports/team/Dartmouth/19,2,Brown,/reports/team/Brown/12,3,ot,/box/final/20131207/dar/brn/,/box/metrics.php?gd=3327,Saturday
2013-12-07,ECAC,,Colgate,/reports/team/Colgate/15,2,Cornell,/reports/team/Cornell/18,2,ot,/box/final/20131207/clg/cor/,/box/metrics.php?gd=3672,Saturday
2013-12-07,ECAC,,Harvard,/reports/team/Harvard/22,2,Yale,/reports/team/Yale/59,2,ot,/box/final/20131207/har/yal/,/box/metrics.php?gd=3331,Saturday
2013-12-07,ECAC,,Quinnipiac,/reports/team/Quinnipiac/47,4,Union,/reports/team/Union/54,6,,/box/final/20131207/qui/uni/,/box/metrics.php?gd=3330,Saturday
2013-12-07,ECAC,,Clarkson,/reports/team/Clarkson/14,4,St. Lawrence,/reports/team/St-Lawrence/53,3,,/box/final/20131207/clk/stl/,/box/metrics.php?gd=3329,Saturday
2013-12-07,Atlantic Hockey,,Niagara,/reports/team/Niagara/39,1,Connecticut,/reports/team/Connecticut/17,2,,/box/final/20131207/nia/con/,/box/metrics.php?gd=3321,Saturday
2013-12-07,Atlantic Hockey,,American Int'l,/reports/team/American-Intl/5,2,RIT,/reports/team/RIT/49,5,,/box/final/20131207/aic/rit/,/box/metrics.php?gd=3324,Saturday
2013-12-07,Atlantic Hockey,,Sacred Heart,/reports/team/Sacred-Heart/51,1,Mercyhurst,/reports/team/Mercyhurst/28,4,,/box/final/20131207/sac/mrc/,/box/metrics.php?gd=3323,Saturday
2013-12-07,Atlantic Hockey,,Air Force,/reports/team/Air-Force/1,3,Holy Cross,/reports/team/Holy-Cross/23,3,ot,/box/final/20131207/afa/hcr/,/box/metrics.php?gd=3322,Saturday
2013-12-07,Atlantic Hockey,,Robert Morris,/reports/team/Robert-Morris/50,2,Bentley,/reports/team/Bentley/8,7,,/box/final/20131207/rmu/ben/,/box/metrics.php?gd=3320,Saturday
2013-12-07,Atlantic Hockey,,Canisius,/reports/team/Canisius/13,0,Army,/reports/team/Army/6,2,,/box/final/20131207/cns/arm/,/box/metrics.php?gd=3319,Saturday
2013-12-07,Big Ten,,Minnesota,/reports/team/Minnesota/34,3,Michigan State,/reports/team/Michigan-State/32,2,,/box/final/20131207/min/msu/,/box/metrics.php?gd=3325,Saturday
2013-12-07,Big Ten,,Penn State,/reports/team/Penn-State/60,3,Wisconsin,/reports/team/Wisconsin/58,4,,/box/final/20131207/psu/wis/,/box/metrics.php?gd=3326,Saturday
2013-12-07,Hockey East,,Massachusetts,/reports/team/Massachusetts/27,3,Notre Dame,/reports/team/Notre-Dame/43,2,,/box/final/20131207/uma/ndm/,/box/metrics.php?gd=3335,Saturday
2013-12-07,Hockey East,,Boston College,/reports/team/Boston-College/9,2,New Hampshire,/reports/team/New-Hampshire/38,1,,/box/final/20131207/bc_/unh/,/box/metrics.php?gd=3334,Saturday
2013-12-07,Hockey East,,Merrimack,/reports/team/Merrimack/29,1,Boston University,/reports/team/Boston-University/10,1,ot,/box/final/20131207/mer/bu_/,/box/metrics.php?gd=3332,Saturday
2013-12-07,WCHA,,Bemidji State,/reports/team/Bemidji-State/7,2,Michigan Tech,/reports/team/Michigan-Tech/33,2,ot,/box/final/20131207/bmj/mtu/,/box/metrics.php?gd=3343,Saturday
2013-12-07,WCHA,,Ferris State,/reports/team/Ferris-State/21,3,Lake Superior,/reports/team/Lake-Superior/24,1,,/box/final/20131207/fsu/lss/,/box/metrics.php?gd=3342,Saturday
2013-12-07,WCHA,,Alabama-Huntsville,/reports/team/Alabama-Huntsville/2,4,Bowling Green,/reports/team/Bowling-Green/11,3,ot,/box/final/20131207/alh/bgs/,/box/metrics.php?gd=3341,Saturday
2013-12-07,WCHA,,Northern Michigan,/reports/team/Northern-Michigan/42,0,Minnesota State,/reports/team/Minnesota-State/35,3,,/box/final/20131207/nmu/mns/,/box/metrics.php?gd=3344,Saturday
2013-12-07,WCHA,,Alaska,/reports/team/Alaska/4,5,Alaska-Anchorage,/reports/team/Alaska-Anchorage/3,4,,/box/final/20131207/akf/aka/,/box/metrics.php?gd=3340,Saturday
2013-12-07,NCHC,,Denver,/reports/team/Denver/20,2,Miami,/reports/team/Miami/30,4,,/box/final/20131207/den/mia/,/box/metrics.php?gd=3337,Saturday
2013-12-07,NCHC,,North Dakota,/reports/team/North-Dakota/40,3,Western Michigan,/reports/team/Western-Michigan/57,2,,/box/final/20131207/ndk/wmu/,/box/metrics.php?gd=3339,Saturday
2013-12-07,NCHC,,St. Cloud State,/reports/team/St-Cloud-State/52,5,Minnesota-Duluth,/reports/team/Minnesota-Duluth/36,1,,/box/final/20131207/stc/mnd/,/box/metrics.php?gd=3338,Saturday
2013-12-07,NCHC,,Nebraska-Omaha,/reports/team/Nebraska-Omaha/37,3,Colorado College,/reports/team/Colorado-College/16,3,ot,/box/final/20131207/uno/cc_/,/box/metrics.php?gd=3336,Saturday
2013-12-08,Hockey East,,Mass.-Lowell,/reports/team/Mass-Lowell/26,2,Maine,/reports/team/Maine/25,4,,/box/final/20131208/uml/mne/,/box/metrics.php?gd=3333,Sunday
2013-12-11,ECAC,,Dartmouth,/reports/team/Dartmouth/19,2,Union,/reports/team/Union/54,3,,/box/final/20131211/dar/uni/,/box/metrics.php?gd=3345,Wednesday
