Team,Goalie,SV,GA,Minutes,Game_ID,Total_Minutes,TimeDelta,Home_Team,Away_Team
Connecticut,EMPTY NET,0,0,1:32,2022-01-11-Connecticut-American Int'l,1.5333333333333332,0 days 00:01:32,American Int'l,Connecticut
Connecticut,Logan Terness,28,3,58:28,2022-01-11-Connecticut-American Int'l,58.46666666666667,0 days 00:58:28,American Int'l,Connecticut
American Int'l,Jake Kucharski,24,1,60:00,2022-01-11-Connecticut-American Int'l,60.0,0 days 01:00:00,American Int'l,Connecticut
Arizona State,EMPTY NET,0,0,0:11,2022-01-11-Arizona State-Northeastern,0.18333333333333332,0 days 00:00:11,Northeastern,Arizona State
Arizona State,Ben Kraws,27,2,59:49,2022-01-11-Arizona State-Northeastern,59.81666666666667,0 days 00:59:49,Northeastern,Arizona State
Northeastern,EMPTY NET,0,1,0:21,2022-01-11-Arizona State-Northeastern,0.35,0 days 00:00:21,Northeastern,Arizona State
Northeastern,Devon Levi,40,5,59:39,2022-01-11-Arizona State-Northeastern,59.65,0 days 00:59:39,Northeastern,Arizona State
Mercyhurst,EMPTY NET,0,0,0:51,2022-01-14-Mercyhurst-American Int'l,0.85,0 days 00:00:51,American Int'l,Mercyhurst
Mercyhurst,Hank Johnson,32,5,59:09,2022-01-14-Mercyhurst-American Int'l,59.15,0 days 00:59:09,American Int'l,Mercyhurst
American Int'l,Jake Kucharski,15,4,60:00,2022-01-14-Mercyhurst-American Int'l,60.0,0 days 01:00:00,American Int'l,Mercyhurst
Niagara,EMPTY NET,0,0,2:04,2022-01-14-Niagara-Air Force,2.066666666666667,0 days 00:02:04,Air Force,Niagara
Niagara,Michael Corson,37,3,54:48,2022-01-14-Niagara-Air Force,54.8,0 days 00:54:48,Air Force,Niagara
Niagara,Jake Sibell,0,2,3:08,2022-01-14-Niagara-Air Force,3.1333333333333333,0 days 00:03:08,Air Force,Niagara
Air Force,Guy Blessing,28,4,60:00,2022-01-14-Niagara-Air Force,60.0,0 days 01:00:00,Air Force,Niagara
Minnesota State,EMPTY NET,0,1,2:38,2022-01-14-Minnesota State-Northern Michigan,2.6333333333333333,0 days 00:02:38,Northern Michigan,Minnesota State
Minnesota State,Dryden McKay,14,3,57:22,2022-01-14-Minnesota State-Northern Michigan,57.36666666666667,0 days 00:57:22,Northern Michigan,Minnesota State
Northern Michigan,Rico DiMatteo,30,2,60:00,2022-01-14-Minnesota State-Northern Michigan,60.0,0 days 01:00:00,Northern Michigan,Minnesota State
St. Thomas,EMPTY NET,0,0,0:48,2022-01-14-St. Thomas-Ferris State,0.8,0 days 00:00:48,Ferris State,St. Thomas
St. Thomas,Peter Thome,31,3,59:12,2022-01-14-St. Thomas-Ferris State,59.2,0 days 00:59:12,Ferris State,St. Thomas
Ferris State,Noah Giesbrecht,11,1,60:00,2022-01-14-St. Thomas-Ferris State,60.0,0 days 01:00:00,Ferris State,St. Thomas
Michigan Tech,Blake Pietila,21,0,59:57,2022-01-14-Michigan Tech-Lake Superior,59.95,0 days 00:59:57,Lake Superior,Michigan Tech
Lake Superior,EMPTY NET,0,1,1:41,2022-01-14-Michigan Tech-Lake Superior,1.6833333333333333,0 days 00:01:41,Lake Superior,Michigan Tech
Lake Superior,Ethan Langenegger,25,2,58:19,2022-01-14-Michigan Tech-Lake Superior,58.31666666666667,0 days 00:58:19,Lake Superior,Michigan Tech
Bemidji State,Mattias Sholl,30,3,60:00,2022-01-14-Bemidji State-Bowling Green,60.0,0 days 01:00:00,Bowling Green,Bemidji State
Bowling Green,EMPTY NET,0,0,2:45,2022-01-14-Bemidji State-Bowling Green,2.75,0 days 00:02:45,Bowling Green,Bemidji State
Bowling Green,Zack Rose,9,2,37:15,2022-01-14-Bemidji State-Bowling Green,37.25,0 days 00:37:15,Bowling Green,Bemidji State
Bowling Green,Christian Stoever,4,3,20:00,2022-01-14-Bemidji State-Bowling Green,20.0,0 days 00:20:00,Bowling Green,Bemidji State
Union,Connor Murphy,30,2,60:00,2022-01-14-Union-St. Lawrence,60.0,0 days 01:00:00,St. Lawrence,Union
St. Lawrence,EMPTY NET,0,0,2:00,2022-01-14-Union-St. Lawrence,2.0,0 days 00:02:00,St. Lawrence,Union
St. Lawrence,Francis Boisvert,32,3,58:00,2022-01-14-Union-St. Lawrence,58.0,0 days 00:58:00,St. Lawrence,Union
Boston College,EMPTY NET,0,1,2:04,2022-01-14-Boston College-New Hampshire,2.066666666666667,0 days 00:02:04,New Hampshire,Boston College
Boston College,Henry Wilder,25,2,57:56,2022-01-14-Boston College-New Hampshire,57.93333333333333,0 days 00:57:56,New Hampshire,Boston College
New Hampshire,Mike Robinson,25,2,60:00,2022-01-14-Boston College-New Hampshire,60.0,0 days 01:00:00,New Hampshire,Boston College
Providence,EMPTY NET,0,0,1:25,2022-01-14-Providence-Merrimack,1.4166666666666667,0 days 00:01:25,Merrimack,Providence
Providence,Jaxson Stauber,18,3,58:35,2022-01-14-Providence-Merrimack,58.583333333333336,0 days 00:58:35,Merrimack,Providence
Merrimack,Hugo Ollas,34,2,59:53,2022-01-14-Providence-Merrimack,59.88333333333333,0 days 00:59:53,Merrimack,Providence
Maine,EMPTY NET,0,0,2:07,2022-01-14-Maine-Mass. Lowell,2.1166666666666667,0 days 00:02:07,Mass. Lowell,Maine
Maine,Connor Androlewicz,6,3,20:00,2022-01-14-Maine-Mass. Lowell,20.0,0 days 00:20:00,Mass. Lowell,Maine
Maine,Victor Ostman,20,2,37:53,2022-01-14-Maine-Mass. Lowell,37.88333333333333,0 days 00:37:53,Mass. Lowell,Maine
Mass. Lowell,Owen Savory,20,3,60:00,2022-01-14-Maine-Mass. Lowell,60.0,0 days 01:00:00,Mass. Lowell,Maine
Penn State,EMPTY NET,0,0,1:44,2022-01-14-Penn State-Michigan,1.7333333333333334,0 days 00:01:44,Michigan,Penn State
Penn State,Oskar Autio,38,3,58:16,2022-01-14-Penn State-Michigan,58.266666666666666,0 days 00:58:16,Michigan,Penn State
Michigan,EMPTY NET,0,0,0:38,2022-01-14-Penn State-Michigan,0.6333333333333333,0 days 00:00:38,Michigan,Penn State
Michigan,Erik Portillo,28,2,59:22,2022-01-14-Penn State-Michigan,59.36666666666667,0 days 00:59:22,Michigan,Penn State
Arizona State,Ben Kraws,26,1,59:53,2022-01-14-Arizona State-RIT,59.88333333333333,0 days 00:59:53,RIT,Arizona State
RIT,EMPTY NET,0,0,1:59,2022-01-14-Arizona State-RIT,1.9833333333333334,0 days 00:01:59,RIT,Arizona State
RIT,Tommy Scarfone,26,2,58:01,2022-01-14-Arizona State-RIT,58.016666666666666,0 days 00:58:01,RIT,Arizona State
Alaska,EMPTY NET,0,1,1:23,2022-01-14-Alaska-Minnesota,1.3833333333333333,0 days 00:01:23,Minnesota,Alaska
Alaska,Gustavs Davis Grigals,22,3,58:37,2022-01-14-Alaska-Minnesota,58.61666666666667,0 days 00:58:37,Minnesota,Alaska
Minnesota,EMPTY NET,0,0,0:12,2022-01-14-Alaska-Minnesota,0.2,0 days 00:00:12,Minnesota,Alaska
Minnesota,Justen Close,14,1,59:48,2022-01-14-Alaska-Minnesota,59.8,0 days 00:59:48,Minnesota,Alaska
Mercyhurst,EMPTY NET,0,1,0:48,2022-01-15-Mercyhurst-American Int'l,0.8,0 days 00:00:48,American Int'l,Mercyhurst
Mercyhurst,Kyle McClellan,38,5,59:12,2022-01-15-Mercyhurst-American Int'l,59.2,0 days 00:59:12,American Int'l,Mercyhurst
American Int'l,Alec Calvaruso,18,3,60:00,2022-01-15-Mercyhurst-American Int'l,60.0,0 days 01:00:00,American Int'l,Mercyhurst
Sacred Heart,EMPTY NET,0,0,1:23,2022-01-15-Sacred Heart-Bentley,1.3833333333333333,0 days 00:01:23,Bentley,Sacred Heart
Sacred Heart,Luke Lush,14,1,27:25,2022-01-15-Sacred Heart-Bentley,27.416666666666668,0 days 00:27:25,Bentley,Sacred Heart
Sacred Heart,Justin Robbins,11,3,31:12,2022-01-15-Sacred Heart-Bentley,31.2,0 days 00:31:12,Bentley,Sacred Heart
Bentley,Evan DeBrouwer,25,3,60:00,2022-01-15-Sacred Heart-Bentley,60.0,0 days 01:00:00,Bentley,Sacred Heart
Canisius,Jake Barczewski,43,1,60:00,2022-01-15-Canisius-Holy Cross,60.0,0 days 01:00:00,Holy Cross,Canisius
Holy Cross,EMPTY NET,0,0,2:38,2022-01-15-Canisius-Holy Cross,2.6333333333333333,0 days 00:02:38,Holy Cross,Canisius
Holy Cross,Matt Radomsky,13,2,57:22,2022-01-15-Canisius-Holy Cross,57.36666666666667,0 days 00:57:22,Holy Cross,Canisius
Niagara,EMPTY NET,0,0,1:53,2022-01-15-Niagara-Air Force,1.8833333333333333,0 days 00:01:53,Air Force,Niagara
Niagara,Michael Corson,16,3,36:39,2022-01-15-Niagara-Air Force,36.65,0 days 00:36:39,Air Force,Niagara
Niagara,Jake Sibell,9,0,21:28,2022-01-15-Niagara-Air Force,21.466666666666665,0 days 00:21:28,Air Force,Niagara
Air Force,Guy Blessing,18,2,60:00,2022-01-15-Niagara-Air Force,60.0,0 days 01:00:00,Air Force,Niagara
Alaska,Gustavs Davis Grigals,36,2,60:00,2022-01-15-Alaska-Minnesota,60.0,0 days 01:00:00,Minnesota,Alaska
Minnesota,EMPTY NET,0,0,1:13,2022-01-15-Alaska-Minnesota,1.2166666666666668,0 days 00:01:13,Minnesota,Alaska
Minnesota,Justen Close,12,3,58:47,2022-01-15-Alaska-Minnesota,58.78333333333333,0 days 00:58:47,Minnesota,Alaska
Merrimack,Zachary Borgiel,33,1,60:00,2022-01-15-Merrimack-Providence,60.0,0 days 01:00:00,Providence,Merrimack
Providence,EMPTY NET,0,0,2:45,2022-01-15-Merrimack-Providence,2.75,0 days 00:02:45,Providence,Merrimack
Providence,Jaxson Stauber,16,2,57:15,2022-01-15-Merrimack-Providence,57.25,0 days 00:57:15,Providence,Merrimack
New Hampshire,Mike Robinson,31,2,60:00,2022-01-15-New Hampshire-Boston College,60.0,0 days 01:00:00,Boston College,New Hampshire
Boston College,EMPTY NET,0,1,1:55,2022-01-15-New Hampshire-Boston College,1.9166666666666665,0 days 00:01:55,Boston College,New Hampshire
Boston College,Eric Dop,7,3,24:59,2022-01-15-New Hampshire-Boston College,24.983333333333334,0 days 00:24:59,Boston College,New Hampshire
Boston College,Henry Wilder,11,1,33:06,2022-01-15-New Hampshire-Boston College,33.1,0 days 00:33:06,Boston College,New Hampshire
Maine,EMPTY NET,0,0,1:45,2022-01-15-Maine-Mass. Lowell,1.75,0 days 00:01:45,Mass. Lowell,Maine
Maine,Victor Ostman,29,4,58:15,2022-01-15-Maine-Mass. Lowell,58.25,0 days 00:58:15,Mass. Lowell,Maine
Mass. Lowell,Owen Savory,31,3,60:00,2022-01-15-Maine-Mass. Lowell,60.0,0 days 01:00:00,Mass. Lowell,Maine
St. Thomas,Peter Thome,38,3,60:00,2022-01-15-St. Thomas-Ferris State,60.0,0 days 01:00:00,Ferris State,St. Thomas
Ferris State,EMPTY NET,0,0,0:36,2022-01-15-St. Thomas-Ferris State,0.6,0 days 00:00:36,Ferris State,St. Thomas
Ferris State,Logan Stein,7,3,30:39,2022-01-15-St. Thomas-Ferris State,30.65,0 days 00:30:39,Ferris State,St. Thomas
Ferris State,Noah Giesbrecht,5,1,28:45,2022-01-15-St. Thomas-Ferris State,28.75,0 days 00:28:45,Ferris State,St. Thomas
Michigan Tech,EMPTY NET,0,0,0:34,2022-01-15-Michigan Tech-Lake Superior,0.5666666666666667,0 days 00:00:34,Lake Superior,Michigan Tech
Michigan Tech,Blake Pietila,11,0,59:26,2022-01-15-Michigan Tech-Lake Superior,59.43333333333333,0 days 00:59:26,Lake Superior,Michigan Tech
Lake Superior,Ethan Langenegger,26,3,60:00,2022-01-15-Michigan Tech-Lake Superior,60.0,0 days 01:00:00,Lake Superior,Michigan Tech
Bemidji State,EMPTY NET,0,0,1:15,2022-01-15-Bemidji State-Bowling Green,1.25,0 days 00:01:15,Bowling Green,Bemidji State
Bemidji State,Mattias Sholl,20,3,60:53,2022-01-15-Bemidji State-Bowling Green,60.88333333333333,0 days 01:00:53,Bowling Green,Bemidji State
Bowling Green,Christian Stoever,33,2,62:05,2022-01-15-Bemidji State-Bowling Green,62.083333333333336,0 days 01:02:05,Bowling Green,Bemidji State
Cornell,EMPTY NET,0,0,0:15,2022-01-15-Cornell-Yale,0.25,0 days 00:00:15,Yale,Cornell
Cornell,Ian Shane,18,0,59:45,2022-01-15-Cornell-Yale,59.75,0 days 00:59:45,Yale,Cornell
Yale,Connor Hopkins,7,2,20:00,2022-01-15-Cornell-Yale,20.0,0 days 00:20:00,Yale,Cornell
Yale,Nathan Reid,21,1,40:00,2022-01-15-Cornell-Yale,40.0,0 days 00:40:00,Yale,Cornell
Union,Garrett Nieto,25,5,50:19,2022-01-15-Union-Clarkson,50.31666666666667,0 days 00:50:19,Clarkson,Union
Union,Connor Murphy,2,3,9:41,2022-01-15-Union-Clarkson,9.683333333333334,0 days 00:09:41,Clarkson,Union
Clarkson,EMPTY NET,0,0,0:17,2022-01-15-Union-Clarkson,0.2833333333333333,0 days 00:00:17,Clarkson,Union
Clarkson,Jacob Mucitelli,19,2,59:43,2022-01-15-Union-Clarkson,59.71666666666667,0 days 00:59:43,Clarkson,Union
Penn State,EMPTY NET,0,0,2:36,2022-01-15-Penn State-Michigan,2.6,0 days 00:02:36,Michigan,Penn State
Penn State,Oskar Autio,22,4,57:24,2022-01-15-Penn State-Michigan,57.4,0 days 00:57:24,Michigan,Penn State
Michigan,Erik Portillo,44,3,60:00,2022-01-15-Penn State-Michigan,60.0,0 days 01:00:00,Michigan,Penn State
Michigan State,EMPTY NET,0,0,1:28,2022-01-15-Michigan State-Wisconsin,1.4666666666666668,0 days 00:01:28,Wisconsin,Michigan State
Michigan State,Pierce Charleson,42,3,58:32,2022-01-15-Michigan State-Wisconsin,58.53333333333333,0 days 00:58:32,Wisconsin,Michigan State
Wisconsin,EMPTY NET,0,0,0:22,2022-01-15-Michigan State-Wisconsin,0.36666666666666664,0 days 00:00:22,Wisconsin,Michigan State
Wisconsin,Jared Moe,24,2,59:38,2022-01-15-Michigan State-Wisconsin,59.63333333333333,0 days 00:59:38,Wisconsin,Michigan State
Omaha,EMPTY NET,0,1,1:29,2022-01-15-Omaha-Denver,1.4833333333333334,0 days 00:01:29,Denver,Omaha
Omaha,Isaiah Saville,29,4,58:31,2022-01-15-Omaha-Denver,58.516666666666666,0 days 00:58:31,Denver,Omaha
Denver,Magnus Chrona,20,2,60:00,2022-01-15-Omaha-Denver,60.0,0 days 01:00:00,Denver,Omaha
Miami,Ludvig Persson,50,2,65:00,2022-01-15-Miami-Minnesota Duluth,65.0,0 days 01:05:00,Minnesota Duluth,Miami
Minnesota Duluth,EMPTY NET,0,0,0:12,2022-01-15-Miami-Minnesota Duluth,0.2,0 days 00:00:12,Minnesota Duluth,Miami
Minnesota Duluth,Ryan Fanti,15,2,64:48,2022-01-15-Miami-Minnesota Duluth,64.8,0 days 01:04:48,Minnesota Duluth,Miami
Dartmouth,EMPTY NET,0,1,2:23,2022-01-16-Dartmouth-Quinnipiac,2.3833333333333333,0 days 00:02:23,Quinnipiac,Dartmouth
Dartmouth,Clay Stevenson,47,2,57:37,2022-01-16-Dartmouth-Quinnipiac,57.61666666666667,0 days 00:57:37,Quinnipiac,Dartmouth
Quinnipiac,Dylan St. Cyr,18,1,60:00,2022-01-16-Dartmouth-Quinnipiac,60.0,0 days 01:00:00,Quinnipiac,Dartmouth
Rensselaer,Brett Miller,35,5,60:00,2022-01-16-Rensselaer-Clarkson,60.0,0 days 01:00:00,Clarkson,Rensselaer
Clarkson,EMPTY NET,0,0,0:33,2022-01-16-Rensselaer-Clarkson,0.55,0 days 00:00:33,Clarkson,Rensselaer
Clarkson,Ethan Haider,21,0,59:27,2022-01-16-Rensselaer-Clarkson,59.45,0 days 00:59:27,Clarkson,Rensselaer
Omaha,EMPTY NET,0,0,0:13,2022-01-16-Omaha-Denver,0.21666666666666667,0 days 00:00:13,Denver,Omaha
Omaha,Isaiah Saville,33,4,59:47,2022-01-16-Omaha-Denver,59.78333333333333,0 days 00:59:47,Denver,Omaha
Denver,EMPTY NET,0,0,0:32,2022-01-16-Omaha-Denver,0.5333333333333333,0 days 00:00:32,Denver,Omaha
Denver,Magnus Chrona,31,0,59:28,2022-01-16-Omaha-Denver,59.46666666666667,0 days 00:59:28,Denver,Omaha
Rensselaer,Jack Watson,41,0,60:00,2022-01-17-Rensselaer-St. Lawrence,60.0,0 days 01:00:00,St. Lawrence,Rensselaer
St. Lawrence,EMPTY NET,0,1,3:53,2022-01-17-Rensselaer-St. Lawrence,3.8833333333333333,0 days 00:03:53,St. Lawrence,Rensselaer
St. Lawrence,Grant Adams,21,3,56:07,2022-01-17-Rensselaer-St. Lawrence,56.11666666666667,0 days 00:56:07,St. Lawrence,Rensselaer
American Int'l,Jake Kucharski,29,2,59:51,2022-01-21-American Int'l-Sacred Heart,59.85,0 days 00:59:51,Sacred Heart,American Int'l
Sacred Heart,EMPTY NET,0,1,1:19,2022-01-21-American Int'l-Sacred Heart,1.3166666666666667,0 days 00:01:19,Sacred Heart,American Int'l
Sacred Heart,Justin Robbins,13,3,58:41,2022-01-21-American Int'l-Sacred Heart,58.68333333333333,0 days 00:58:41,Sacred Heart,American Int'l
Bentley,Evan DeBrouwer,19,4,60:00,2022-01-21-Bentley-Canisius,60.0,0 days 01:00:00,Canisius,Bentley
Canisius,EMPTY NET,0,1,0:30,2022-01-21-Bentley-Canisius,0.5,0 days 00:00:30,Canisius,Bentley
Canisius,Jake Barczewski,40,6,55:47,2022-01-21-Bentley-Canisius,55.78333333333333,0 days 00:55:47,Canisius,Bentley
Canisius,John Hawthorne,2,0,3:43,2022-01-21-Bentley-Canisius,3.716666666666667,0 days 00:03:43,Canisius,Bentley
Holy Cross,Matt Radomsky,34,1,60:00,2022-01-21-Holy Cross-Army,60.0,0 days 01:00:00,Army,Holy Cross
Army,EMPTY NET,0,1,1:02,2022-01-21-Holy Cross-Army,1.0333333333333334,0 days 00:01:02,Army,Holy Cross
Army,Gavin Abric,29,2,58:58,2022-01-21-Holy Cross-Army,58.96666666666667,0 days 00:58:58,Army,Holy Cross
Niagara,Jake Sibell,28,3,60:00,2022-01-21-Niagara-RIT,60.0,0 days 01:00:00,RIT,Niagara
RIT,EMPTY NET,0,0,0:21,2022-01-21-Niagara-RIT,0.35,0 days 00:00:21,RIT,Niagara
RIT,Tommy Scarfone,34,5,59:39,2022-01-21-Niagara-RIT,59.65,0 days 00:59:39,RIT,Niagara
Air Force,Alex Schilling,19,2,60:00,2022-01-21-Air Force-Mercyhurst,60.0,0 days 01:00:00,Mercyhurst,Air Force
Mercyhurst,EMPTY NET,0,1,0:36,2022-01-21-Air Force-Mercyhurst,0.6,0 days 00:00:36,Mercyhurst,Air Force
Mercyhurst,Kyle McClellan,40,4,59:24,2022-01-21-Air Force-Mercyhurst,59.4,0 days 00:59:24,Mercyhurst,Air Force
Brown,EMPTY NET,0,1,2:28,2022-01-21-Brown-Union,2.466666666666667,0 days 00:02:28,Union,Brown
Brown,Mathieu Caron,26,2,57:32,2022-01-21-Brown-Union,57.53333333333333,0 days 00:57:32,Union,Brown
Union,Connor Murphy,21,1,60:00,2022-01-21-Brown-Union,60.0,0 days 01:00:00,Union,Brown
Quinnipiac,Yaniv Perets,19,1,60:00,2022-01-21-Quinnipiac-Colgate,60.0,0 days 01:00:00,Colgate,Quinnipiac
Colgate,EMPTY NET,0,1,0:38,2022-01-21-Quinnipiac-Colgate,0.6333333333333333,0 days 00:00:38,Colgate,Quinnipiac
Colgate,Mitch Benson,22,4,59:22,2022-01-21-Quinnipiac-Colgate,59.36666666666667,0 days 00:59:22,Colgate,Quinnipiac
Princeton,Jeremie Forget,23,4,60:00,2022-01-21-Princeton-Cornell,60.0,0 days 01:00:00,Cornell,Princeton
Cornell,EMPTY NET,0,1,0:54,2022-01-21-Princeton-Cornell,0.9,0 days 00:00:54,Cornell,Princeton
Cornell,Ian Shane,18,4,59:06,2022-01-21-Princeton-Cornell,59.1,0 days 00:59:06,Cornell,Princeton
Clarkson,Ethan Haider,11,5,65:00,2022-01-21-Clarkson-Dartmouth,65.0,0 days 01:05:00,Dartmouth,Clarkson
Dartmouth,EMPTY NET,0,0,0:18,2022-01-21-Clarkson-Dartmouth,0.3,0 days 00:00:18,Dartmouth,Clarkson
Dartmouth,Justin Ferguson,40,5,64:42,2022-01-21-Clarkson-Dartmouth,64.7,0 days 01:04:42,Dartmouth,Clarkson
St. Lawrence,EMPTY NET,0,0,2:22,2022-01-21-St. Lawrence-Harvard,2.3666666666666667,0 days 00:02:22,Harvard,St. Lawrence
St. Lawrence,Emil Zetterquist,32,4,57:38,2022-01-21-St. Lawrence-Harvard,57.63333333333333,0 days 00:57:38,Harvard,St. Lawrence
Harvard,Mitchell Gibson,30,1,60:00,2022-01-21-St. Lawrence-Harvard,60.0,0 days 01:00:00,Harvard,St. Lawrence
Yale,Nathan Reid,23,3,60:00,2022-01-21-Yale-Rensselaer,60.0,0 days 01:00:00,Rensselaer,Yale
Rensselaer,EMPTY NET,0,1,2:50,2022-01-21-Yale-Rensselaer,2.8333333333333335,0 days 00:02:50,Rensselaer,Yale
Rensselaer,Jack Watson,15,4,57:10,2022-01-21-Yale-Rensselaer,57.166666666666664,0 days 00:57:10,Rensselaer,Yale
Northeastern,EMPTY NET,0,0,1:09,2022-01-21-Northeastern-Massachusetts,1.15,0 days 00:01:09,Massachusetts,Northeastern
Northeastern,Devon Levi,31,3,58:51,2022-01-21-Northeastern-Massachusetts,58.85,0 days 00:58:51,Massachusetts,Northeastern
Massachusetts,Matt Murray,26,2,60:00,2022-01-21-Northeastern-Massachusetts,60.0,0 days 01:00:00,Massachusetts,Northeastern
Mass. Lowell,EMPTY NET,0,0,2:09,2022-01-21-Mass. Lowell-Merrimack,2.15,0 days 00:02:09,Merrimack,Mass. Lowell
Mass. Lowell,Owen Savory,21,3,57:51,2022-01-21-Mass. Lowell-Merrimack,57.85,0 days 00:57:51,Merrimack,Mass. Lowell
Merrimack,Hugo Ollas,23,1,60:00,2022-01-21-Mass. Lowell-Merrimack,60.0,0 days 01:00:00,Merrimack,Mass. Lowell
Vermont,EMPTY NET,0,0,0:33,2022-01-21-Vermont-Boston University,0.55,0 days 00:00:33,Boston University,Vermont
Vermont,Gabe Carriere,42,1,61:57,2022-01-21-Vermont-Boston University,61.95,0 days 01:01:57,Boston University,Vermont
Boston University,Drew Commesso,19,2,62:29,2022-01-21-Vermont-Boston University,62.483333333333334,0 days 01:02:29,Boston University,Vermont
New Hampshire,Mike Robinson,29,1,60:00,2022-01-21-New Hampshire-Connecticut,60.0,0 days 01:00:00,Connecticut,New Hampshire
Connecticut,EMPTY NET,0,1,2:44,2022-01-21-New Hampshire-Connecticut,2.7333333333333334,0 days 00:02:44,Connecticut,New Hampshire
Connecticut,Darion Hanson,32,2,57:16,2022-01-21-New Hampshire-Connecticut,57.266666666666666,0 days 00:57:16,Connecticut,New Hampshire
Ohio State,Jakub Dobes,31,1,60:00,2022-01-21-Ohio State-Michigan State,60.0,0 days 01:00:00,Michigan State,Ohio State
Michigan State,EMPTY NET,0,1,0:20,2022-01-21-Ohio State-Michigan State,0.3333333333333333,0 days 00:00:20,Michigan State,Ohio State
Michigan State,Drew DeRidder,35,3,59:40,2022-01-21-Ohio State-Michigan State,59.666666666666664,0 days 00:59:40,Michigan State,Ohio State
Michigan,EMPTY NET,0,0,0:23,2022-01-21-Michigan-Minnesota,0.38333333333333336,0 days 00:00:23,Minnesota,Michigan
Michigan,Erik Portillo,23,2,60:45,2022-01-21-Michigan-Minnesota,60.75,0 days 01:00:45,Minnesota,Michigan
Minnesota,Justen Close,26,1,61:06,2022-01-21-Michigan-Minnesota,61.1,0 days 01:01:06,Minnesota,Michigan
Ferris State,Noah Giesbrecht,28,1,60:00,2022-01-21-Ferris State-Bemidji State,60.0,0 days 01:00:00,Bemidji State,Ferris State
Bemidji State,EMPTY NET,0,0,1:00,2022-01-21-Ferris State-Bemidji State,1.0,0 days 00:01:00,Bemidji State,Ferris State
Bemidji State,Mattias Sholl,19,2,59:00,2022-01-21-Ferris State-Bemidji State,59.0,0 days 00:59:00,Bemidji State,Ferris State
American Int'l,Alec Calvaruso,26,1,60:00,2022-01-22-American Int'l-Sacred Heart,60.0,0 days 01:00:00,Sacred Heart,American Int'l
Sacred Heart,EMPTY NET,0,0,2:48,2022-01-22-American Int'l-Sacred Heart,2.8,0 days 00:02:48,Sacred Heart,American Int'l
Sacred Heart,Luke Lush,26,3,57:12,2022-01-22-American Int'l-Sacred Heart,57.2,0 days 00:57:12,Sacred Heart,American Int'l
Air Force,EMPTY NET,0,0,0:35,2022-01-22-Air Force-Mercyhurst,0.5833333333333334,0 days 00:00:35,Mercyhurst,Air Force
Air Force,Alex Schilling,25,3,59:25,2022-01-22-Air Force-Mercyhurst,59.416666666666664,0 days 00:59:25,Mercyhurst,Air Force
Mercyhurst,EMPTY NET,0,0,1:18,2022-01-22-Air Force-Mercyhurst,1.3,0 days 00:01:18,Mercyhurst,Air Force
Mercyhurst,Kyle McClellan,33,5,58:42,2022-01-22-Air Force-Mercyhurst,58.7,0 days 00:58:42,Mercyhurst,Air Force
Holy Cross,EMPTY NET,0,1,4:04,2022-01-22-Holy Cross-Army,4.066666666666666,0 days 00:04:04,Army,Holy Cross
Holy Cross,Matt Radomsky,35,3,55:56,2022-01-22-Holy Cross-Army,55.93333333333333,0 days 00:55:56,Army,Holy Cross
Army,Gavin Abric,35,1,60:00,2022-01-22-Holy Cross-Army,60.0,0 days 01:00:00,Army,Holy Cross
