Team,Period,Time,Game_ID
Robert Morris,1st Period,17.8,2023-10-14-Robert Morris-Mercyhurst
Robert Morris,2nd Period,29.666666666666668,2023-10-14-Robert Morris-Mercyhurst
Robert Morris,3rd Period,43.7,2023-10-14-Robert Morris-Mercyhurst
Mercyhurst,3rd Period,47.5,2023-10-14-Robert Morris-Mercyhurst
Mercyhurst,3rd Period,54.15,2023-10-14-Robert Morris-Mercyhurst
Long Island,1st Period,1.4833333333333334,2023-10-14-Long Island-Stonehill
Long Island,1st Period,7.166666666666667,2023-10-14-Long Island-Stonehill
Long Island,1st Period,16.316666666666666,2023-10-14-Long Island-Stonehill
Stonehill,1st Period,18.616666666666667,2023-10-14-Long Island-Stonehill
Stonehill,2nd Period,20.266666666666666,2023-10-14-Long Island-Stonehill
Long Island,2nd Period,24.55,2023-10-14-Long Island-Stonehill
Stonehill,2nd Period,31.55,2023-10-14-Long Island-Stonehill
Long Island,2nd Period,39.88333333333333,2023-10-14-Long Island-Stonehill
Long Island,3rd Period,44.733333333333334,2023-10-14-Long Island-Stonehill
Long Island,3rd Period,50.86666666666667,2023-10-14-Long Island-Stonehill
Ohio State,1st Period,18.55,2023-10-14-Lindenwood-Ohio State
Ohio State,2nd Period,26.866666666666667,2023-10-14-Lindenwood-Ohio State
Lindenwood,3rd Period,43.06666666666667,2023-10-14-Lindenwood-Ohio State
Lindenwood,3rd Period,57.75,2023-10-14-Lindenwood-Ohio State
Augustana,1st Period,14.866666666666667,2023-10-14-Bowling Green-Augustana
Augustana,3rd Period,48.03333333333333,2023-10-14-Bowling Green-Augustana
Bowling Green,3rd Period,52.25,2023-10-14-Bowling Green-Augustana
Bowling Green,3rd Period,56.833333333333336,2023-10-14-Bowling Green-Augustana
Augustana,3rd Period,57.06666666666667,2023-10-14-Bowling Green-Augustana
Alaska Anchorage,1st Period,9.4,2023-10-14-Alaska Anchorage-Lake Superior
Lake Superior,1st Period,10.15,2023-10-14-Alaska Anchorage-Lake Superior
Lake Superior,1st Period,10.85,2023-10-14-Alaska Anchorage-Lake Superior
Alaska Anchorage,1st Period,13.583333333333334,2023-10-14-Alaska Anchorage-Lake Superior
Alaska Anchorage,2nd Period,27.166666666666668,2023-10-14-Alaska Anchorage-Lake Superior
Michigan Tech,1st Period,18.316666666666666,2023-10-14-Alaska-Michigan Tech
Alaska,2nd Period,21.55,2023-10-14-Alaska-Michigan Tech
Alaska,2nd Period,32.06666666666667,2023-10-14-Alaska-Michigan Tech
Michigan Tech,3rd Period,44.166666666666664,2023-10-14-Alaska-Michigan Tech
Minnesota,2nd Period,33.75,2023-10-14-St. Thomas-Minnesota
Minnesota,3rd Period,49.53333333333333,2023-10-14-St. Thomas-Minnesota
Minnesota,3rd Period,59.28333333333333,2023-10-14-St. Thomas-Minnesota
Clarkson,1st Period,17.25,2023-10-14-Vermont-Clarkson
Vermont,2nd Period,32.016666666666666,2023-10-14-Vermont-Clarkson
Clarkson,2nd Period,35.78333333333333,2023-10-14-Vermont-Clarkson
Vermont,3rd Period,55.53333333333333,2023-10-14-Vermont-Clarkson
Clarkson,Overtime,61.35,2023-10-14-Vermont-Clarkson
Quinnipiac,1st Period,5.216666666666667,2023-10-14-American Int'l-Quinnipiac
Quinnipiac,1st Period,18.966666666666665,2023-10-14-American Int'l-Quinnipiac
Quinnipiac,1st Period,19.3,2023-10-14-American Int'l-Quinnipiac
Quinnipiac,2nd Period,20.533333333333335,2023-10-14-American Int'l-Quinnipiac
Quinnipiac,2nd Period,23.916666666666668,2023-10-14-American Int'l-Quinnipiac
Quinnipiac,2nd Period,25.566666666666666,2023-10-14-American Int'l-Quinnipiac
Quinnipiac,2nd Period,35.11666666666667,2023-10-14-American Int'l-Quinnipiac
Quinnipiac,3rd Period,57.05,2023-10-14-American Int'l-Quinnipiac
St. Lawrence,1st Period,11.183333333333334,2023-10-14-Penn State-St. Lawrence
Penn State,2nd Period,24.683333333333334,2023-10-14-Penn State-St. Lawrence
Penn State,2nd Period,30.166666666666668,2023-10-14-Penn State-St. Lawrence
Penn State,3rd Period,55.1,2023-10-14-Penn State-St. Lawrence
Penn State,3rd Period,57.666666666666664,2023-10-14-Penn State-St. Lawrence
Colgate,1st Period,10.816666666666666,2023-10-14-Colgate-Sacred Heart
Sacred Heart,2nd Period,21.533333333333335,2023-10-14-Colgate-Sacred Heart
Colgate,2nd Period,32.11666666666667,2023-10-14-Colgate-Sacred Heart
Colgate,2nd Period,39.06666666666667,2023-10-14-Colgate-Sacred Heart
Colgate,3rd Period,42.55,2023-10-14-Colgate-Sacred Heart
Colgate,3rd Period,53.71666666666667,2023-10-14-Colgate-Sacred Heart
Colgate,3rd Period,59.46666666666667,2023-10-14-Colgate-Sacred Heart
Michigan,2nd Period,24.6,2023-10-14-Michigan-Massachusetts
Michigan,2nd Period,26.433333333333334,2023-10-14-Michigan-Massachusetts
Massachusetts,3rd Period,43.5,2023-10-14-Michigan-Massachusetts
Massachusetts,3rd Period,44.4,2023-10-14-Michigan-Massachusetts
Massachusetts,3rd Period,46.1,2023-10-14-Michigan-Massachusetts
Massachusetts,3rd Period,53.233333333333334,2023-10-14-Michigan-Massachusetts
Massachusetts,3rd Period,56.63333333333333,2023-10-14-Michigan-Massachusetts
Massachusetts,3rd Period,58.05,2023-10-14-Michigan-Massachusetts
Michigan,3rd Period,59.21666666666667,2023-10-14-Michigan-Massachusetts
Northeastern,1st Period,16.7,2023-10-14-Bentley-Northeastern
Northeastern,2nd Period,20.966666666666665,2023-10-14-Bentley-Northeastern
Bentley,2nd Period,25.016666666666666,2023-10-14-Bentley-Northeastern
Northeastern,2nd Period,30.0,2023-10-14-Bentley-Northeastern
Northeastern,2nd Period,30.466666666666665,2023-10-14-Bentley-Northeastern
Northeastern,3rd Period,54.56666666666667,2023-10-14-Bentley-Northeastern
Bentley,3rd Period,55.68333333333333,2023-10-14-Bentley-Northeastern
Holy Cross,2nd Period,22.866666666666667,2023-10-14-Holy Cross-Connecticut
Holy Cross,3rd Period,59.0,2023-10-14-Holy Cross-Connecticut
Army,2nd Period,21.466666666666665,2023-10-14-Army-Bemidji State
Bemidji State,2nd Period,23.85,2023-10-14-Army-Bemidji State
Army,3rd Period,41.63333333333333,2023-10-14-Army-Bemidji State
Bemidji State,3rd Period,52.5,2023-10-14-Army-Bemidji State
Bemidji State,Overtime,60.983333333333334,2023-10-14-Army-Bemidji State
Miami,1st Period,16.083333333333332,2023-10-14-Canisius-Miami
Miami,1st Period,19.966666666666665,2023-10-14-Canisius-Miami
Miami,2nd Period,27.75,2023-10-14-Canisius-Miami
Canisius,2nd Period,28.466666666666665,2023-10-14-Canisius-Miami
Miami,3rd Period,55.11666666666667,2023-10-14-Canisius-Miami
RIT,1st Period,2.95,2023-10-14-Notre Dame-RIT
RIT,1st Period,12.433333333333334,2023-10-14-Notre Dame-RIT
RIT,2nd Period,35.68333333333333,2023-10-14-Notre Dame-RIT
Minnesota State,1st Period,17.366666666666667,2023-10-14-St. Cloud State-Minnesota State
Minnesota State,2nd Period,21.6,2023-10-14-St. Cloud State-Minnesota State
Minnesota State,2nd Period,22.2,2023-10-14-St. Cloud State-Minnesota State
St. Cloud State,3rd Period,55.916666666666664,2023-10-14-St. Cloud State-Minnesota State
Minnesota State,3rd Period,57.016666666666666,2023-10-14-St. Cloud State-Minnesota State
Minnesota State,3rd Period,58.65,2023-10-14-St. Cloud State-Minnesota State
North Dakota,1st Period,13.283333333333333,2023-10-14-Wisconsin-North Dakota
North Dakota,2nd Period,26.516666666666666,2023-10-14-Wisconsin-North Dakota
Merrimack,2nd Period,28.35,2023-10-14-Merrimack-Arizona State
Arizona State,2nd Period,29.35,2023-10-14-Merrimack-Arizona State
Merrimack,2nd Period,35.43333333333333,2023-10-14-Merrimack-Arizona State
Arizona State,3rd Period,51.95,2023-10-14-Merrimack-Arizona State
Arizona State,3rd Period,59.25,2023-10-14-Merrimack-Arizona State
Arizona State,3rd Period,59.6,2023-10-14-Merrimack-Arizona State
Colorado College,1st Period,1.6833333333333333,2023-10-14-Union-Colorado College
Union,1st Period,7.333333333333333,2023-10-14-Union-Colorado College
Colorado College,2nd Period,25.55,2023-10-14-Union-Colorado College
Colorado College,2nd Period,28.75,2023-10-14-Union-Colorado College
Colorado College,2nd Period,36.75,2023-10-14-Union-Colorado College
Colorado College,3rd Period,43.416666666666664,2023-10-14-Union-Colorado College
Union,3rd Period,46.483333333333334,2023-10-14-Union-Colorado College
Colorado College,3rd Period,51.75,2023-10-14-Union-Colorado College
Omaha,1st Period,4.733333333333333,2023-10-14-Niagara-Omaha
Niagara,1st Period,5.233333333333333,2023-10-14-Niagara-Omaha
Omaha,3rd Period,49.7,2023-10-14-Niagara-Omaha
Northern Michigan,1st Period,0.35,2023-10-14-Northern Michigan-Minnesota Duluth
Minnesota Duluth,1st Period,4.5,2023-10-14-Northern Michigan-Minnesota Duluth
Minnesota Duluth,1st Period,10.233333333333333,2023-10-14-Northern Michigan-Minnesota Duluth
Minnesota Duluth,1st Period,14.083333333333334,2023-10-14-Northern Michigan-Minnesota Duluth
Minnesota Duluth,2nd Period,21.15,2023-10-14-Northern Michigan-Minnesota Duluth
Northern Michigan,2nd Period,27.6,2023-10-14-Northern Michigan-Minnesota Duluth
Minnesota Duluth,2nd Period,28.633333333333333,2023-10-14-Northern Michigan-Minnesota Duluth
Northern Michigan,2nd Period,29.25,2023-10-14-Northern Michigan-Minnesota Duluth
Minnesota Duluth,2nd Period,34.78333333333333,2023-10-14-Northern Michigan-Minnesota Duluth
Minnesota Duluth,3rd Period,47.86666666666667,2023-10-14-Northern Michigan-Minnesota Duluth
Northern Michigan,3rd Period,48.21666666666667,2023-10-14-Northern Michigan-Minnesota Duluth
Northern Michigan,3rd Period,50.5,2023-10-14-Northern Michigan-Minnesota Duluth
Minnesota Duluth,3rd Period,58.75,2023-10-14-Northern Michigan-Minnesota Duluth
Augustana,1st Period,5.083333333333333,2023-10-15-Bowling Green-Augustana
Augustana,1st Period,9.933333333333334,2023-10-15-Bowling Green-Augustana
Augustana,1st Period,11.65,2023-10-15-Bowling Green-Augustana
Bowling Green,2nd Period,34.53333333333333,2023-10-15-Bowling Green-Augustana
Augustana,3rd Period,46.166666666666664,2023-10-15-Bowling Green-Augustana
Michigan State,1st Period,3.5166666666666666,2023-10-19-Canisius-Michigan State
Michigan State,1st Period,16.7,2023-10-19-Canisius-Michigan State
Michigan State,2nd Period,21.166666666666668,2023-10-19-Canisius-Michigan State
Michigan State,2nd Period,25.116666666666667,2023-10-19-Canisius-Michigan State
Canisius,2nd Period,27.116666666666667,2023-10-19-Canisius-Michigan State
Michigan State,2nd Period,29.633333333333333,2023-10-19-Canisius-Michigan State
Canisius,3rd Period,44.95,2023-10-19-Canisius-Michigan State
Canisius,3rd Period,53.65,2023-10-19-Canisius-Michigan State
Michigan State,3rd Period,57.85,2023-10-19-Canisius-Michigan State
Michigan,1st Period,4.166666666666667,2023-10-20-Ohio State-Michigan
Ohio State,1st Period,8.283333333333333,2023-10-20-Ohio State-Michigan
Michigan,2nd Period,27.566666666666666,2023-10-20-Ohio State-Michigan
Michigan,2nd Period,31.666666666666668,2023-10-20-Ohio State-Michigan
Michigan,2nd Period,37.81666666666667,2023-10-20-Ohio State-Michigan
Michigan,3rd Period,42.9,2023-10-20-Ohio State-Michigan
Michigan,3rd Period,52.18333333333333,2023-10-20-Ohio State-Michigan
Michigan,3rd Period,59.25,2023-10-20-Ohio State-Michigan
Holy Cross,2nd Period,21.866666666666667,2023-10-20-Holy Cross-Robert Morris
Robert Morris,3rd Period,56.0,2023-10-20-Holy Cross-Robert Morris
Holy Cross,3rd Period,59.35,2023-10-20-Holy Cross-Robert Morris
Holy Cross,3rd Period,59.78333333333333,2023-10-20-Holy Cross-Robert Morris
Sacred Heart,1st Period,4.15,2023-10-20-Sacred Heart-RIT
RIT,2nd Period,23.5,2023-10-20-Sacred Heart-RIT
RIT,2nd Period,34.083333333333336,2023-10-20-Sacred Heart-RIT
Sacred Heart,2nd Period,35.266666666666666,2023-10-20-Sacred Heart-RIT
RIT,2nd Period,37.983333333333334,2023-10-20-Sacred Heart-RIT
RIT,3rd Period,59.583333333333336,2023-10-20-Sacred Heart-RIT
Colgate,2nd Period,27.083333333333332,2023-10-20-Mass. Lowell-Colgate
Mass. Lowell,2nd Period,36.483333333333334,2023-10-20-Mass. Lowell-Colgate
Mass. Lowell,3rd Period,47.766666666666666,2023-10-20-Mass. Lowell-Colgate
Mass. Lowell,3rd Period,52.166666666666664,2023-10-20-Mass. Lowell-Colgate
Colgate,3rd Period,53.1,2023-10-20-Mass. Lowell-Colgate
Mass. Lowell,3rd Period,57.81666666666667,2023-10-20-Mass. Lowell-Colgate
Union,1st Period,12.4,2023-10-20-Connecticut-Union
Connecticut,3rd Period,41.516666666666666,2023-10-20-Connecticut-Union
Union,3rd Period,48.333333333333336,2023-10-20-Connecticut-Union
Union,3rd Period,56.666666666666664,2023-10-20-Connecticut-Union
Union,3rd Period,58.333333333333336,2023-10-20-Connecticut-Union
Boston University,1st Period,4.733333333333333,2023-10-20-Boston University-Notre Dame
Notre Dame,1st Period,9.883333333333333,2023-10-20-Boston University-Notre Dame
Notre Dame,1st Period,14.183333333333334,2023-10-20-Boston University-Notre Dame
Notre Dame,1st Period,19.1,2023-10-20-Boston University-Notre Dame
Notre Dame,2nd Period,21.733333333333334,2023-10-20-Boston University-Notre Dame
Boston College,1st Period,0.4666666666666667,2023-10-20-Rensselaer-Boston College
Boston College,1st Period,7.35,2023-10-20-Rensselaer-Boston College
Rensselaer,2nd Period,24.666666666666668,2023-10-20-Rensselaer-Boston College
Boston College,2nd Period,31.333333333333332,2023-10-20-Rensselaer-Boston College
Boston College,2nd Period,31.85,2023-10-20-Rensselaer-Boston College
Boston College,3rd Period,46.9,2023-10-20-Rensselaer-Boston College
Boston College,3rd Period,48.71666666666667,2023-10-20-Rensselaer-Boston College
Penn State,2nd Period,22.833333333333332,2023-10-20-American Int'l-Penn State
American Int'l,2nd Period,24.45,2023-10-20-American Int'l-Penn State
American Int'l,2nd Period,25.633333333333333,2023-10-20-American Int'l-Penn State
Penn State,3rd Period,43.31666666666667,2023-10-20-American Int'l-Penn State
Penn State,3rd Period,55.75,2023-10-20-American Int'l-Penn State
Denver,1st Period,6.316666666666666,2023-10-20-Denver-Providence
Providence,1st Period,18.266666666666666,2023-10-20-Denver-Providence
Denver,2nd Period,29.716666666666665,2023-10-20-Denver-Providence
Providence,2nd Period,34.0,2023-10-20-Denver-Providence
Providence,3rd Period,48.93333333333333,2023-10-20-Denver-Providence
Providence,3rd Period,54.86666666666667,2023-10-20-Denver-Providence
Denver,3rd Period,56.53333333333333,2023-10-20-Denver-Providence
Michigan State,1st Period,13.683333333333334,2023-10-20-Canisius-Michigan State
Canisius,2nd Period,31.766666666666666,2023-10-20-Canisius-Michigan State
Michigan State,2nd Period,32.86666666666667,2023-10-20-Canisius-Michigan State
Michigan State,3rd Period,45.233333333333334,2023-10-20-Canisius-Michigan State
Michigan State,3rd Period,55.18333333333333,2023-10-20-Canisius-Michigan State
Canisius,3rd Period,56.766666666666666,2023-10-20-Canisius-Michigan State
Canisius,3rd Period,59.983333333333334,2023-10-20-Canisius-Michigan State
Quinnipiac,1st Period,11.683333333333334,2023-10-20-Quinnipiac-New Hampshire
New Hampshire,2nd Period,22.5,2023-10-20-Quinnipiac-New Hampshire
New Hampshire,2nd Period,24.5,2023-10-20-Quinnipiac-New Hampshire
Quinnipiac,3rd Period,44.86666666666667,2023-10-20-Quinnipiac-New Hampshire
Quinnipiac,3rd Period,58.1,2023-10-20-Quinnipiac-New Hampshire
Quinnipiac,3rd Period,58.8,2023-10-20-Quinnipiac-New Hampshire
Quinnipiac,3rd Period,59.483333333333334,2023-10-20-Quinnipiac-New Hampshire
Wisconsin,2nd Period,22.55,2023-10-20-Wisconsin-Michigan Tech
Michigan Tech,2nd Period,31.683333333333334,2023-10-20-Wisconsin-Michigan Tech
Michigan Tech,2nd Period,36.13333333333333,2023-10-20-Wisconsin-Michigan Tech
Wisconsin,2nd Period,39.88333333333333,2023-10-20-Wisconsin-Michigan Tech
Wisconsin,3rd Period,47.7,2023-10-20-Wisconsin-Michigan Tech
Wisconsin,3rd Period,58.666666666666664,2023-10-20-Wisconsin-Michigan Tech
Merrimack,1st Period,4.316666666666666,2023-10-20-Clarkson-Merrimack
Merrimack,2nd Period,30.333333333333332,2023-10-20-Clarkson-Merrimack
Clarkson,2nd Period,36.28333333333333,2023-10-20-Clarkson-Merrimack
Merrimack,3rd Period,45.9,2023-10-20-Clarkson-Merrimack
Merrimack,3rd Period,59.25,2023-10-20-Clarkson-Merrimack
Bentley,3rd Period,46.96666666666667,2023-10-20-Stonehill-Bentley
Bentley,3rd Period,59.7,2023-10-20-Stonehill-Bentley
Western Michigan,1st Period,7.583333333333333,2023-10-20-Western Michigan-Bowling Green
Bowling Green,2nd Period,30.7,2023-10-20-Western Michigan-Bowling Green
Bowling Green,2nd Period,31.35,2023-10-20-Western Michigan-Bowling Green
Western Michigan,2nd Period,35.7,2023-10-20-Western Michigan-Bowling Green
Western Michigan,3rd Period,44.53333333333333,2023-10-20-Western Michigan-Bowling Green
Western Michigan,3rd Period,55.233333333333334,2023-10-20-Western Michigan-Bowling Green
Western Michigan,3rd Period,59.166666666666664,2023-10-20-Western Michigan-Bowling Green
Minnesota,2nd Period,22.0,2023-10-20-Minnesota-North Dakota
Minnesota,2nd Period,32.0,2023-10-20-Minnesota-North Dakota
Minnesota,3rd Period,57.21666666666667,2023-10-20-Minnesota-North Dakota
Minnesota,3rd Period,57.516666666666666,2023-10-20-Minnesota-North Dakota
Minnesota Duluth,1st Period,3.3833333333333333,2023-10-20-Bemidji State-Minnesota Duluth
Minnesota Duluth,1st Period,11.016666666666667,2023-10-20-Bemidji State-Minnesota Duluth
Minnesota Duluth,1st Period,14.833333333333334,2023-10-20-Bemidji State-Minnesota Duluth
Minnesota Duluth,3rd Period,52.4,2023-10-20-Bemidji State-Minnesota Duluth
Massachusetts,1st Period,6.033333333333333,2023-10-20-Massachusetts-Minnesota State
Massachusetts,1st Period,19.133333333333333,2023-10-20-Massachusetts-Minnesota State
Minnesota State,2nd Period,21.316666666666666,2023-10-20-Massachusetts-Minnesota State
Minnesota State,2nd Period,25.866666666666667,2023-10-20-Massachusetts-Minnesota State
Massachusetts,2nd Period,26.666666666666668,2023-10-20-Massachusetts-Minnesota State
Minnesota State,2nd Period,31.933333333333334,2023-10-20-Massachusetts-Minnesota State
Massachusetts,2nd Period,38.93333333333333,2023-10-20-Massachusetts-Minnesota State
Massachusetts,3rd Period,51.86666666666667,2023-10-20-Massachusetts-Minnesota State
Massachusetts,3rd Period,52.68333333333333,2023-10-20-Massachusetts-Minnesota State
St. Thomas,1st Period,17.283333333333335,2023-10-20-Lindenwood-St. Thomas
St. Thomas,1st Period,19.516666666666666,2023-10-20-Lindenwood-St. Thomas
Lindenwood,2nd Period,29.966666666666665,2023-10-20-Lindenwood-St. Thomas
Lindenwood,2nd Period,30.35,2023-10-20-Lindenwood-St. Thomas
St. Thomas,2nd Period,34.63333333333333,2023-10-20-Lindenwood-St. Thomas
Lindenwood,3rd Period,41.733333333333334,2023-10-20-Lindenwood-St. Thomas
St. Thomas,3rd Period,42.53333333333333,2023-10-20-Lindenwood-St. Thomas
Lindenwood,3rd Period,53.15,2023-10-20-Lindenwood-St. Thomas
St. Cloud State,1st Period,5.533333333333333,2023-10-20-Alaska-St. Cloud State
St. Cloud State,1st Period,10.483333333333333,2023-10-20-Alaska-St. Cloud State
St. Cloud State,1st Period,19.65,2023-10-20-Alaska-St. Cloud State
